Elongation,Force,?,Time
5.966329016,1.494033337,1.870578737,0.030516666
6.076450925,1.443174481,1.917052781,0.031066666
6.18638657,1.615307689,1.928671263,0.031616666
6.296415348,1.525173664,1.940289745,0.032166666
6.406350527,1.592288971,1.986763673,0.032716668
6.516379304,1.513122439,2.137804171,0.033266668
6.626361515,1.477696896,2.056474797,0.033816667
6.736390293,1.500906587,2.161041368,0.034366667
6.846325472,1.409540296,2.17265985,0.034916667
6.956400815,1.68959868,2.184278332,0.035466667
7.066383027,1.666100264,2.230752259,0.036016667
7.176364772,1.626621723,2.312081866,0.036566667
7.286346983,1.762784243,2.381792758,0.037116667
7.396468427,1.560490727,2.381792758,0.037666667
7.506450638,1.702705503,2.405029722,0.038216666
7.616339717,1.646403074,2.474740846,0.038766666
7.72641506,1.825991273,2.544451738,0.039316666
7.836443372,1.675456047,2.590925898,0.039866666
7.946379483,1.82225275,2.590925898,0.040416666
8.056407794,1.850219011,2.649018308,0.040966666
8.166436106,1.708331347,2.66063679,0.041516666
8.276465349,1.797068477,2.683873987,0.042066665
8.386400528,1.844083428,2.76520336,0.042616665
8.496429771,1.855216026,2.893006895,0.043166665
8.606410585,1.900134921,2.858151449,0.043716665
8.716439828,2.043307543,2.893006895,0.044266665
8.82646814,1.89272809,2.916243859,0.044816665
8.936450817,2.007632017,2.985954983,0.045366665
9.046479128,1.830093741,3.044047393,0.045916669
9.156461805,1.950558901,3.078903072,0.046466668
9.266443551,1.950254679,3.113758285,0.047016668
9.376472794,2.097442389,3.125376999,0.047566668
9.486453608,1.95915997,3.148613963,0.048116668
9.596436284,2.201049805,3.195087891,0.048666668
9.706511162,2.050125122,3.288035979,0.049216668
9.816447273,2.083150625,3.299654461,0.049766668
9.926475585,1.918810129,3.357746871,0.050316668
10.03645826,2.087471247,3.380983835,0.050866667
10.14648657,2.041322708,3.380983835,0.051416667
10.25642175,2.248592615,3.404221032,0.051966667
10.36645006,2.216436386,3.462313442,0.052516667
10.47647931,2.108254433,3.61335394,0.053066667
10.58641449,2.187710762,3.543643048,0.053616667
10.69644373,2.121945858,3.590116976,0.054166667
10.80633141,2.06626606,3.61335394,0.054716667
10.91640722,2.297008991,3.636590904,0.055266666
11.02638897,2.214882374,3.683064831,0.055816666
11.13632508,2.292952061,3.834105562,0.056366666
11.24639995,2.093341589,3.822486848,0.056916666
11.35633606,2.327617645,3.834105562,0.057466666
11.46641094,2.155442476,3.845724044,0.058016666
11.57634612,2.340217829,3.88057949,0.058566666
11.68637443,2.242436886,3.99676431,0.059116666
11.79631054,2.333295345,4.031619988,0.059666665
11.90633886,2.355874538,4.043238703,0.060216665
12.01632153,2.441941977,4.101331346,0.060766665
12.12639641,2.431704521,4.124567844,0.061316665
12.23642565,2.624485493,4.159423523,0.061866665
12.3464074,2.441195488,4.240753129,0.062416665
12.45638914,2.491857529,4.322082736,0.062966669
12.56637089,2.476955414,4.333700985,0.063516668
12.67640013,2.499213934,4.403411876,0.064066668
12.78638188,2.532202482,4.415030591,0.064616668
12.89636455,2.467607498,4.426649306,0.065166668
13.00639287,2.625568867,4.484741483,0.065716668
13.11632805,2.571904182,4.577689804,0.066266668
13.22635636,2.429296255,4.600926302,0.066816664
13.3362459,2.60027957,4.635782447,0.067366664
13.44636735,2.579044819,4.67063766,0.067916663
13.55630346,2.643004894,4.682256375,0.068466663
13.66633084,2.6418643,4.728730302,0.069016663
13.77640758,2.511603355,4.833296873,0.069566663
13.88638839,2.619186401,4.903007299,0.070116663
13.99637107,2.586855412,4.891389515,0.070666663
14.10630625,2.780889511,4.891389515,0.071216663
14.21638206,2.623196602,4.937863443,0.071766671
14.3263638,2.623579025,5.030811299,0.07231667
14.43629898,2.795681238,5.077285226,0.07286667
14.54632729,2.734606266,5.054048263,0.07341667
14.6564031,2.67692256,5.112140439,0.07396667
14.76629265,2.715787888,5.21670701,0.07451667
14.87632096,2.537904024,5.228325725,0.07506667
14.9863027,2.79180932,5.239943974,0.07561667
15.09633195,2.9363904,5.263181403,0.07616667
15.20631276,2.815164804,5.356129259,0.076716669
15.316342,2.929677963,5.449077114,0.077266669
15.42641781,2.75395155,5.414221901,0.077816669
15.53635299,2.817703009,5.483932327,0.078366669
15.6463813,2.912847757,5.507169757,0.078916669
15.75636305,2.854661226,5.530406721,0.079466669
15.86643979,2.936300039,5.553643685,0.080016669
15.97637497,2.922390461,5.634972826,0.080566669
16.08644798,2.870272875,5.762776826,0.081116668
16.19643159,2.982372999,5.716302898,0.081666668
16.30641334,2.89855504,5.739539396,0.082216668
16.41639508,2.971834898,5.751158111,0.082766668
16.52642526,3.077345371,5.77439554,0.083316668
16.63645357,2.957956791,5.844105966,0.083866668
16.74634218,3.071910143,5.913817324,0.084416668
16.85637049,2.992571115,5.925435573,0.084966667
16.96635224,3.055311918,5.971909966,0.085516667
17.07638241,3.142415524,5.983528215,0.086066667
17.1863623,3.204364777,6.006765179,0.086616667
17.29639247,3.117031813,6.053239573,0.087166667
17.40642078,3.079291582,6.169424392,0.087716667
17.5163094,3.094755173,6.204280071,0.088266667
17.62638427,3.08694768,6.239135284,0.088816667
17.73636602,3.150448322,6.273990497,0.089366666
17.84634963,3.251440048,6.297227927,0.089916666
17.9564245,3.180781603,6.355320569,0.090466666
18.06635968,3.145145655,6.401794497,0.091016666
18.17643456,3.199583054,6.448268425,0.091566666
18.28627847,3.075784206,6.494742353,0.092116666
18.39639805,3.237515926,6.54121628,0.092666666
18.50633509,3.229538918,6.552834995,0.093216666
18.61640997,3.23548007,6.564453244,0.093766665
18.72639358,3.318025112,6.622545887,0.094316665
18.83637346,3.286870003,6.703875493,0.094866665
18.9464502,3.31889987,6.7852051,0.095416665
19.05638538,3.363541365,6.76196767,0.095966665
19.16641369,3.303632736,6.866534241,0.096516665
19.27648857,3.32602787,6.878152955,0.097066665
19.38642375,3.285260677,6.88977167,0.097616665
19.49645206,3.505961895,6.924626883,0.098166664
19.60638724,3.32771492,7.005956024,0.098716664
19.71646398,3.385657787,7.122141309,0.099266664
19.8263526,3.431272984,7.110522594,0.099816664
19.93642747,3.366600513,7.145378739,0.100366664
20.04640922,3.379097223,7.145378739,0.100916664
20.15634626,3.381677389,7.180233952,0.101466664
20.26642114,3.513351917,7.308037486,0.102016664
20.37644945,3.324355364,7.377748378,0.102566663
20.48638463,3.392107964,7.389367092,0.103116663
20.59636638,3.487568617,7.400985342,0.103666663
20.70644125,3.511585474,7.412604056,0.104216663
20.8163783,3.607519627,7.447459735,0.104766663
20.92636004,3.491865396,7.575262804,0.105316663
21.03633992,3.588908911,7.598499767,0.105866671
21.1463701,3.49763155,7.610118482,0.10641667
21.25635184,3.671031952,7.668211125,0.10696667
21.36628702,3.585446596,7.691448089,0.10751667
21.4763619,3.693979025,7.714685053,0.10806667
21.58634551,3.642033339,7.737922017,0.10861667
21.69632725,3.66467309,7.900580764,0.10916667
21.80640213,3.59893465,7.970292121,0.10971667
21.91624418,3.52134347,7.854106836,0.11026667
22.02636749,3.591317892,8.028384298,0.110816669
22.1362561,3.454527378,8.063239977,0.111366669
22.24642411,3.68364048,8.063239977,0.111916669
22.35635929,3.579482555,8.074858226,0.112466669
22.46629447,3.724450588,8.121332154,0.113016669
22.57641591,3.723912001,8.179425262,0.113566669
22.68630639,3.668288469,8.272373118,0.114116669
22.79633284,3.677092314,8.330465294,0.114666669
22.90631644,3.741791248,8.307228796,0.115216668
23.01639132,3.696642399,8.411794901,0.115766668
23.12637307,3.694004774,8.388558403,0.116316668
23.23626168,3.763254881,8.388558403,0.116866668
23.34638312,3.84781003,8.44665058,0.117416668
23.45632017,3.741461515,8.527980186,0.117966668
23.56630191,3.960165977,8.586073294,0.118516668
23.67633022,3.795150042,8.609308861,0.119066668
23.78631197,3.955204725,8.632546291,0.119616667
23.89638685,3.838191509,8.702256717,0.120166667
24.00632203,3.949590921,8.783587255,0.120716667
24.1163522,3.789648294,8.725494146,0.121266667
24.22628738,3.864052057,8.864916861,0.121816667
24.33631569,3.926779747,8.830061182,0.122366667
24.4462993,3.874680042,8.853298612,0.122916667
24.55632575,3.89029789,8.87653511,0.123466667
24.66630936,3.874878645,8.923009038,0.124016666
24.77624267,3.980822086,8.981102146,0.124566666
24.88627285,3.933317661,9.0972865,0.125116666
24.99620803,3.842239141,9.0972865,0.125666666
25.10618977,3.970685005,9.120522998,0.126216666
25.21626465,4.027979851,9.166997857,0.126766666
25.32624826,4.138218403,9.201852605,0.127316666
25.43627471,3.882316828,9.259945713,0.127866666
25.54625832,3.989161968,9.329656139,0.128416665
25.65628663,4.08543396,9.410985745,0.128966665
25.76631494,4.095824242,9.399367496,0.129516665
25.87625198,4.197664738,9.422604926,0.130066665
25.98637156,4.091819763,9.492315352,0.130616665
26.09635517,4.110335827,9.538790211,0.131166665
26.20638348,4.129019737,9.562026709,0.131716665
26.31631866,4.110669613,9.608500637,0.132266665
26.42639354,4.328917503,9.608500637,0.132816664
26.53632872,4.17341423,9.620118886,0.133366664
26.64635889,4.193169117,9.689830244,0.133916664
26.75629407,4.172655582,9.898963384,0.134466664
26.86636895,4.195025921,9.782779031,0.135016664
26.97635069,4.159658909,9.887344204,0.135566664
27.08628587,4.169716835,9.933819063,0.136116664
27.19636075,4.133410454,9.933819063,0.136666663
27.30634436,4.199207306,9.945437312,0.137216663
27.41632611,4.270606518,9.99191124,0.137766663
27.52630785,4.237320423,10.1429522,0.138316663
27.63633803,4.222606182,10.21266263,0.138866663
27.74636447,4.264757156,10.17780695,0.139416663
27.85629965,4.310180187,10.1894252,0.139966663
27.9662367,4.229980469,10.20104438,0.140516663
28.07635814,4.42618084,10.27075574,0.141066662
28.18629518,4.264304161,10.47988795,0.141616662
28.29627693,4.254588127,10.36370359,0.142166662
28.40625681,4.257660389,10.45665145,0.142716662
28.51628698,4.176415443,10.4915062,0.143266662
28.62626873,4.309536934,10.4915062,0.143816662
28.73625048,4.33043623,10.50312538,0.144366662
28.84632722,4.464393139,10.5728358,0.144916662
28.95626053,4.418170452,10.68902109,0.145466661
29.06633727,4.348978996,10.67740284,0.146016661
29.17636558,4.494529247,10.68902109,0.146566661
29.28630076,4.390465736,10.75873245,0.147116661
29.39642407,4.434952736,10.8516803,0.147666661
29.50635739,4.372556686,10.8284438,0.148216661
29.6163857,4.419775963,10.8516803,0.148766661
29.72632274,4.39129591,10.86329948,0.149316661
29.83635105,4.515951157,10.89815423,0.14986666
29.9463328,4.453129768,10.93300991,0.15041666
30.05636297,4.456856728,11.00272126,0.15096666
30.16634285,4.656315327,11.10728737,0.15151666
30.27637303,4.517096043,11.15376223,0.15206666
30.38630821,4.567595959,11.18861698,0.15261666
30.49628995,4.636569023,11.2350909,0.15316666
30.6062717,4.57248354,11.26994565,0.15371666
30.71630187,4.627325535,11.31642051,0.154266659
30.82632832,4.548772335,11.37451269,0.154816659
30.9362635,4.540221214,11.37451269,0.155366659
31.04633838,4.653330803,11.40936837,0.155916659
31.15622886,4.498025417,11.4326058,0.156466659
31.2663056,4.703841209,11.44422404,0.157016659
31.37628734,4.650400162,11.46746054,0.157566675
31.48626909,4.645448208,11.52555365,0.158116674
31.59625083,4.684547901,11.68821193,0.158666674
31.70628101,4.612823963,11.74630504,0.159216674
31.81630746,4.771862507,11.72306854,0.159766674
31.9262445,4.66514349,11.72306854,0.160316674
32.03627095,4.753036022,11.75792329,0.160866674
32.14625642,4.810740471,11.897346,0.161416674
32.25628287,4.66591692,11.95543725,0.161966674
32.36621991,4.873719692,11.87410858,0.162516673
32.47629106,4.750662804,11.97867468,0.163066673
32.58627653,4.83005619,12.00191211,0.163616673
32.69625828,4.770621777,12.00191211,0.164166673
32.80624002,4.85332489,12.01353036,0.164716673
32.91626647,4.77987051,12.10647915,0.165266673
33.02630037,4.717130184,12.2459,0.165816673
33.13627839,4.715857506,12.23428268,0.166366673
33.24635327,4.933429241,12.23428268,0.166916672
33.35629031,4.917041779,12.2459,0.167466672
33.46631676,4.866760254,12.26913743,0.168016672
33.57634693,5.038022518,12.39694096,0.168566672
33.68632868,4.758163452,12.53636368,0.169116672
33.79631042,4.799230576,12.43179664,0.169666672
33.90633687,4.855775356,12.51312625,0.170216672
34.01636705,4.973708153,12.52474543,0.170766671
34.12634879,4.89964962,12.53636368,0.171316671
34.23633054,4.91571331,12.58283667,0.171866671
34.34631228,4.989643097,12.74549589,0.172416671
34.45634618,4.983428478,12.74549589,0.172966671
34.5662795,4.957384586,12.71064114,0.173516671
34.67630595,4.856581688,12.79196981,0.174066671
34.78633612,4.964311123,12.81520724,0.174616671
34.89626944,5.117777824,12.82682642,0.17516667
35.00620648,5.087456703,12.86168117,0.17571667
35.11623293,5.061183929,12.98948471,0.17626667
35.22626311,5.157179356,13.07081431,0.17681667
35.33615172,5.024523735,13.04757688,0.17736667
35.4462266,5.090424538,13.10566999,0.17791667
35.55625677,5.052311897,13.11728824,0.17846667
35.66628695,5.043499947,13.12890649,0.17901667
35.77626869,5.102889061,13.15214392,0.179566669
35.88629514,5.20441103,13.22185528,0.180116669
35.99632531,5.056828976,13.38451356,0.180666669
36.10635549,5.103412151,13.31480313,0.181216669
36.21633351,5.081841946,13.40775099,0.181766669
36.32631525,5.069017887,13.43098748,0.182316669
36.436297,5.284111023,13.43098748,0.182866669
36.54628247,5.177660465,13.45422491,0.183416669
36.65631264,5.216589451,13.51231802,0.183966668
36.76629439,5.251478195,13.60526588,0.184516668
36.87632084,5.246880054,13.62850145,0.185066668
36.98630258,5.419184208,13.64012063,0.185616668
37.09633276,5.208933353,13.6749763,0.186166668
37.2062698,5.255602837,13.70983198,0.186716668
37.31629625,5.274625301,13.75630591,0.187266668
37.4263227,5.360091209,13.80277984,0.187816668
37.53630817,5.241300106,13.8724912,0.188366667
37.64633462,5.176261425,13.88410944,0.188916667
37.75631636,5.469465733,13.89572769,0.189466667
37.86634281,5.307698727,13.90734687,0.190016667
37.97632828,5.480720043,13.91896419,0.190566667
38.08626533,5.384884834,13.96543905,0.191116667
38.19638491,5.286349297,14.11647908,0.191666667
38.30627352,5.264674187,14.19780962,0.192216667
38.41635212,5.370003223,14.15133476,0.192766666
38.52623701,5.430431843,14.23266437,0.193316666
38.63631561,5.340457439,14.24428262,0.193866666
38.74634206,5.417418957,14.2559018,0.194416666
38.85623068,5.460510254,14.26752005,0.194966666
38.96635398,5.440739632,14.3604679,0.195516666
39.07623887,5.431135654,14.54636361,0.196066666
39.18636218,5.430392742,14.40694183,0.196616666
39.29625452,5.405376911,14.53474537,0.197166665
39.40632567,5.596264839,14.61607497,0.197716665
39.51635584,5.42333746,14.60445579,0.198266665
39.62629288,5.493174076,14.60445579,0.198816665
39.73631933,5.393219471,14.61607497,0.199366665
39.84630108,5.468096733,14.70902283,0.199916665
39.95633498,5.481636047,14.77873418,0.200466665
40.066313,5.424445629,14.77873418,0.201016665
40.17634317,5.555606842,14.79035243,0.201566664
40.28632492,5.58075428,14.80197068,0.202116664
40.39630666,5.586384296,14.81358893,0.202666664
40.50633684,5.613389492,14.86006379,0.203216664
40.61631858,5.652078152,14.98786733,0.203766664
40.72630033,5.545768261,15.08081518,0.204316664
40.83632678,5.638060093,15.03434125,0.204866664
40.94630852,5.566301346,15.09243436,0.205416663
41.0563387,5.687691689,15.11566993,0.205966663
41.16627574,5.756608009,15.16214479,0.206516663
41.27634689,5.628102779,15.20861778,0.207066663
41.38628393,5.770409107,15.27833007,0.207616663
41.49631411,5.702771664,15.32480307,0.208166663
41.60624743,5.779371738,15.32480307,0.208716663
41.7163223,5.748194218,15.35965875,0.209266663
41.82625934,5.571222782,15.42937011,0.209816662
41.93624109,5.670799732,15.42937011,0.210366662
42.04626754,5.660318851,15.44098835,0.210916662
42.15620458,5.712896824,15.46422578,0.211466662
42.26623476,5.832474232,15.51069971,0.212016662
42.3762612,5.846806526,15.60364757,0.212566662
42.48624295,5.876194477,15.70821367,0.213116662
42.59627685,5.856117249,15.68497717,0.213666662
42.70625859,5.7466259,15.70821367,0.214216661
42.81623662,5.936123848,15.71983285,0.214766661
42.92621836,5.734648705,15.73145017,0.215316661
43.03620011,5.874479771,15.77792503,0.215866661
43.14627871,5.947239876,15.92896506,0.216416661
43.25626045,5.825947762,15.95220342,0.216966661
43.3662869,5.801760674,15.99867642,0.217516661
43.47626865,5.974358082,15.99867642,0.218066661
43.58629882,6.058156967,16.0102956,0.21861666
43.696329,5.999902725,16.0335321,0.21916666
43.80621761,5.903132439,16.08000509,0.21971666
43.91634092,5.899669647,16.20780863,0.22026666
44.02632266,6.101526737,16.24266431,0.22081666
44.13630441,5.890075207,16.25428349,0.22136666
44.24628615,6.050321579,16.32399298,0.22191666
44.35626417,6.020999908,16.32399298,0.22246666
44.46620122,5.98976326,16.33561403,0.223016659
44.57622766,6.189790249,16.35885052,0.223566659
44.68621314,6.049732208,16.42856002,0.224116659
44.79624331,5.964809895,16.52150974,0.224666659
44.90622506,6.060638905,16.53312705,0.225216659
45.01620308,6.053591728,16.56798273,0.225766659
45.12618482,6.019871712,16.59122109,0.226316675
45.23616657,6.088746071,16.60283841,0.226866674
45.34620047,6.113960266,16.62607491,0.227416674
45.45613378,6.083160877,16.73064195,0.227966674
45.56625336,6.112621784,16.83520898,0.228516674
45.67619041,6.011388302,16.74225926,0.229066674
45.78617588,6.086310863,16.8468263,0.229616674
45.89620233,6.22479105,16.83520898,0.230166674
46.00618407,6.154426098,16.83520898,0.230716674
46.11616582,6.241094589,16.8468263,0.231266673
46.22624069,6.293447018,16.89330116,0.231816673
46.33617774,6.015025616,17.03272201,0.232366673
46.44625261,6.296818256,16.98624901,0.232916673
46.55623063,6.219820023,17.07919687,0.233466673
46.66626453,6.190468311,17.10243337,0.234016673
46.77633569,6.303430557,17.10243337,0.234566673
46.8861796,6.249351978,17.11405255,0.235116673
46.99634761,6.45589447,17.14890823,0.235666672
47.10619152,6.304738998,17.25347526,0.236216672
47.21635953,6.257056236,17.29995012,0.236766672
47.32624814,6.343332767,17.27671176,0.237316672
47.43632674,6.256606102,17.41613448,0.237866672
47.54630476,6.316663265,17.41613448,0.238416672
47.65628651,6.469798088,17.41613448,0.238966672
47.76631668,6.364542484,17.42775179,0.239516671
47.87625,6.479950905,17.47422665,0.240066671
47.98628017,6.35960722,17.60203019,0.240616671
48.09626564,6.282807827,17.60203019,0.241166671
48.20629209,6.37641716,17.64850505,0.241716671
48.31627384,6.407042503,17.70659722,0.242266671
48.42625558,6.377314568,17.71821454,0.242816671
48.53623733,6.593950272,17.72983372,0.243366671
48.6462675,6.53741169,17.77630858,0.24391667
48.75615239,6.379134655,17.8111624,0.24446667
48.86623099,6.570744514,17.88087375,0.24501667
48.97625744,6.389754295,17.90411025,0.24556667
49.08623919,6.402348042,17.95058511,0.24611667
49.19617623,6.448857307,17.95058511,0.24666667
49.30625111,6.526227951,17.96220429,0.24721667
49.41627756,6.595738411,17.98544079,0.24776667
49.5261699,6.65061903,18.03191379,0.248316669
49.63624477,6.53012991,18.11324246,0.248866669
49.74627122,6.555661678,18.13648082,0.249416669
49.8563461,6.571528435,18.18295568,0.249966669
49.96623471,6.567266464,18.241046,0.250516669
50.07631332,6.684199333,18.241046,0.251066669
50.18625036,6.723136425,18.25266704,0.251616669
50.29627681,6.723824024,18.33399571,0.252166669
50.40621012,6.74709034,18.41532439,0.252716668
50.5162403,6.618081093,18.41532439,0.253266668
50.62627047,6.799233913,18.45018007,0.253816668
50.73620752,6.703982353,18.46179925,0.254366668
50.84623396,6.640039921,18.53150874,0.254916668
50.95616728,6.70610714,18.58960092,0.255466668
51.06619745,6.647121429,18.60122196,0.256016668
51.1761792,6.834339142,18.62445846,0.256566668
51.28620937,6.768685341,18.64769496,0.257116667
51.39619112,6.807628632,18.69416796,0.257666667
51.50612816,6.829027176,18.77549849,0.258216667
51.61619931,6.763506889,18.83359067,0.258766667
51.72613636,6.85870266,18.83359067,0.259316667
51.8361181,6.742791653,18.83359067,0.259866667
51.94619298,6.900335789,18.84520985,0.260416667
52.05617473,7.007320881,18.92653853,0.260966667
52.16620117,6.812782764,19.06596124,0.261516666
52.27613822,6.903531551,18.9846307,0.262066666
52.38621682,6.80384016,19.05434206,0.262616666
52.49619856,6.984275341,19.06596124,0.263166666
52.60617658,7.002285957,19.08919774,0.263716666
52.71615833,6.930220604,19.13567074,0.264266666
52.8261438,7.075166225,19.24023777,0.264816666
52.93617398,6.91293335,19.24023777,0.265366666
53.04615572,6.82041502,19.32156831,0.265916665
53.15618217,6.86589241,19.30994913,0.266466665
53.26616392,7.062923431,19.33318749,0.267016665
53.37623879,6.933534145,19.37966049,0.267566681
53.48617584,6.95344305,19.44937184,0.268116665
53.59629914,7.043550491,19.47260834,0.268666681
53.70613933,7.094440937,19.56555806,0.269216665
53.81630734,7.007828236,19.56555806,0.26976668
53.92619595,7.057800293,19.56555806,0.270316664
54.03631926,7.11925602,19.56555806,0.27086668
54.1462563,7.130785465,19.62365024,0.271416664
54.25628275,7.072459698,19.73983459,0.27196668
54.36621979,7.123393059,19.67012137,0.272516664
54.47624624,7.165519714,19.75145377,0.27306668
54.58618328,7.258581638,19.75145377,0.273616664
54.69625816,7.202560425,19.76307109,0.274166679
54.8061952,7.275008678,19.82116327,0.274716663
54.91622165,7.248128414,19.96058412,0.275266679
55.0262481,7.182451248,19.9257303,0.275816663
55.13618514,7.418849945,19.9722033,0.276366679
55.24616688,7.222940445,20.01867816,0.276916663
55.35615236,7.238192558,20.01867816,0.277466679
55.46622351,7.251322746,20.03029548,0.278016663
55.57616055,7.480144024,20.07677034,0.278566678
55.6861423,7.36512804,20.16971819,0.279116662
55.79617247,7.346696854,20.16971819,0.279666678
55.90619892,7.314063549,20.26266605,0.280216662
56.01613596,7.364788055,20.25104873,0.280766678
56.12616241,7.426659584,20.25104873,0.281316662
56.23614416,7.420362473,20.26266605,0.281866678
56.34617433,7.310007572,20.30914091,0.282416662
56.45615608,7.279851913,20.42532526,0.282966677
56.56618625,7.369391918,20.40208876,0.283516661
56.67621642,7.478646278,20.47180012,0.284066677
56.78614974,7.572685242,20.48341744,0.284616661
56.89622462,7.405281544,20.48341744,0.285166677
57.00616166,7.560724258,20.49503662,0.285716661
57.11618811,7.54769516,20.57636715,0.286266677
57.22621828,7.529374123,20.69255151,0.286816661
57.33620003,7.503020763,20.66931315,0.287366676
57.44627491,7.516907692,20.75064369,0.28791666
57.55616352,7.586539745,20.75064369,0.288466676
57.66628683,7.60148716,20.75064369,0.28901666
57.77626857,7.663522243,20.78549936,0.289566676
57.88625032,7.707413197,20.84359154,0.29011666
57.99623206,7.561415195,20.92492022,0.290666676
58.10626224,7.590533733,20.9133029,0.29121666
58.21633711,7.700957775,20.98301239,0.291766675
58.32622573,7.59175539,20.98301239,0.292316659
58.43625218,7.757052898,21.00625075,0.292866675
58.54628235,7.781336308,21.05272561,0.293416659
58.65621939,7.779892921,21.11081779,0.293966675
58.76624584,7.72863102,21.18052915,0.294516659
58.87618288,7.725466728,21.15729079,0.295066675
58.98625404,7.645661831,21.21538296,0.295616659
59.09623951,7.695632458,21.22700401,0.296166674
59.20622125,7.889934063,21.23862132,0.296716658
59.31625143,7.851580143,21.28509432,0.297266674
59.42623317,7.818332195,21.33156918,0.297816658
59.53621119,7.892252922,21.37804218,0.298366674
59.64619294,7.847015381,21.41289972,0.298916658
59.75627154,7.918381214,21.41289972,0.299466674
59.86625329,7.801570892,21.48260921,0.300016658
59.97627974,7.751792908,21.50584571,0.300566673
60.08621678,7.904846668,21.52908407,0.301116657
60.19624695,8.00637722,21.54070139,0.301666673
60.30618399,7.995474339,21.61041275,0.302216657
60.41625515,7.910267353,21.65688761,0.302766673
60.52619219,8.038040161,21.71497978,0.303316657
60.63617393,7.993912697,21.76145278,0.303866673
60.74624881,7.900086403,21.80792764,0.304416656
60.85623056,8.036502838,21.83116414,0.304966672
60.9662123,8.025719643,21.86601982,0.305516656
61.0762462,8.102567673,21.91249467,0.306066672
61.18627265,8.045555115,21.92411199,0.306616656
61.2962544,8.035782814,21.97058685,0.307166672
61.40618771,8.164954185,22.02867903,0.307716656
61.51621789,8.047748566,22.07515389,0.308266671
61.62624806,7.956543922,22.06353471,0.308816655
61.73618138,8.267895699,22.12162688,0.309366671
61.84616312,8.184956551,22.13324606,0.309916655
61.9561933,8.197328568,22.16809988,0.310466671
62.06617504,8.08165741,22.20295742,0.311016655
62.17615679,8.201979637,22.24943042,0.311566671
62.28623167,8.239015579,22.23781124,0.312116655
62.39616871,8.109783173,22.29590341,0.31266667
62.50619143,8.118208885,22.31914178,0.313216654
62.6161769,8.201841354,22.35399559,0.31376667
62.72620708,8.29958725,22.40047045,0.314316654
62.83619255,8.161006927,22.47018181,0.31486667
62.94612586,8.388562202,22.50503749,0.315416654
63.05620074,8.323692322,22.5166548,0.31596667
63.16617876,8.305051804,22.55151235,0.316516654
63.27620894,8.372415543,22.59798534,0.317066669
63.38619441,8.427449226,22.60960452,0.317616653
63.49621713,8.421776772,22.6676967,0.318166669
63.6062026,8.359402657,22.67931588,0.318716653
63.71618807,8.430141449,22.72578888,0.319266669
63.8262108,8.468540192,22.76064456,0.319816653
63.93619627,8.543523788,22.77226187,0.320366669
64.04612958,8.533128738,22.81873673,0.320916653
64.15620446,8.449781418,22.87682891,0.321466668
