Elongation,Force,?,Time
63.93605471,9.121954918,20.80873773,0.320366669
64.04598802,9.068178177,20.84359154,0.320916653
64.1560182,9.027022362,20.85520886,0.321466668
64.26599622,9.091418266,20.87844722,0.322016652
64.37602639,9.192383766,20.93654126,0.322566668
64.48591501,9.137313843,20.92492022,0.323116652
64.59604204,9.089269638,20.98301239,0.323666668
64.70597535,9.195199013,20.98301239,0.324216652
64.81595337,9.300363541,20.99463344,0.324766668
64.92598355,9.374475479,21.02948725,0.325316652
65.03602117,9.295257568,21.09919861,0.325866667
65.1460439,9.250247955,21.11081779,0.326416651
65.25598466,9.285933495,21.13405429,0.326966667
65.36610425,9.381162643,21.16890997,0.327516651
65.47599286,9.291705132,21.18052915,0.328066667
65.58606774,9.481389046,21.22700401,0.328616651
65.69600105,9.41636467,21.25023864,0.329166667
65.80607593,9.385661125,21.30833268,0.329716682
65.9160167,9.542131424,21.30833268,0.330266666
66.02608413,9.462487221,21.31995,0.330816682
66.13602489,9.495918274,21.36642486,0.331366666
66.24600291,9.45920372,21.37804218,0.331916682
66.35603309,9.63568306,21.43613435,0.332466666
66.46601856,9.559233665,21.45937085,0.333016682
66.57599658,9.592946053,21.48260921,0.333566666
66.68602675,9.693592072,21.50584571,0.334116681
66.79605693,9.758430481,21.54070139,0.334666665
66.90607965,9.633688927,21.56393789,0.335216681
67.01606512,9.52187252,21.62203193,0.335766665
67.12595373,9.701197624,21.63364924,0.336316681
67.23607332,9.826433182,21.64526656,0.336866665
67.34596193,9.788395882,21.6801241,0.337416681
67.45603681,9.858095169,21.72659896,0.337966665
67.56597757,9.764893532,21.7498336,0.33851668
67.67595559,9.88352108,21.77307196,0.339066664
67.78598577,9.783579826,21.79630846,0.33961668
67.89591908,9.87347126,21.80792764,0.340166664
68.00594926,9.956745148,21.83116414,0.34071668
68.11593473,9.939361572,21.88925818,0.341266664
68.22591275,9.960014343,21.88925818,0.34181668
68.33594292,9.890505791,21.91249467,0.342366664
68.44587624,10.02279568,21.92411199,0.342916679
68.55595112,9.980028152,21.94735035,0.343466663
68.66593659,10.09383678,21.98220417,0.344016679
68.77591461,10.11670208,22.02867903,0.344566663
68.88594478,10.04018688,22.02867903,0.345116679
68.9959228,10.11560822,22.06353471,0.345666663
69.10604984,10.20206261,22.07515389,0.346216679
69.21589375,10.08079147,22.1100077,0.346766663
69.32602078,10.16684151,22.14486338,0.347316678
69.43595409,10.18079948,22.17971906,0.347866662
69.54602897,10.35045242,22.19133824,0.348416678
69.6560517,10.2842865,22.21457474,0.348966662
69.76603717,10.34447575,22.22619206,0.349516678
69.87602264,10.33680534,22.2610496,0.350066662
69.98604536,10.34838676,22.29590341,0.350616678
70.09594142,10.34765148,22.30752446,0.351166662
70.20600885,10.21029472,22.35399559,0.351716677
70.31599432,10.39709854,22.36561663,0.352266661
70.42597979,10.57128906,22.40047045,0.352816677
70.53600252,10.54256821,22.43532613,0.353366661
70.64594328,10.22672367,22.45856263,0.353916677
70.75601071,10.30554104,22.47018181,0.354466661
70.86595148,10.43544102,22.48180099,0.355016677
70.9759295,10.51209354,22.50503749,0.355566661
71.08595967,10.5379467,22.5398913,0.356116676
71.19594514,10.60930157,22.58636616,0.35666666
71.30592316,10.64369392,22.62122184,0.357216676
71.41599804,10.59033489,22.64445834,0.35776666
71.52588665,10.61151409,22.65607752,0.358316676
71.63591683,10.71156979,22.6909332,0.35886666
71.7459023,10.67926788,22.67931588,0.359416676
71.85596973,10.6554327,22.76064456,0.35996666
71.96591049,10.7297802,22.73740806,0.360516675
72.07588851,10.77546024,22.76064456,0.361066659
72.18596339,10.90125275,22.80711941,0.361616675
72.29594886,10.83287907,22.81873673,0.362166659
72.40588218,10.73899364,22.84197509,0.362716675
72.51600921,10.93601036,22.85359241,0.363266659
72.62594253,10.88485241,22.88844809,0.363816675
72.73601741,10.83689594,22.94654027,0.364366659
72.84586132,10.8520298,22.95815758,0.364916674
72.95598835,11.12971401,22.98139594,0.365466658
73.06605577,11.20119667,22.99301513,0.366016674
73.17589968,11.02524853,23.03948812,0.366566658
73.28607142,10.97147179,23.06272462,0.367116674
73.39600474,10.97347355,23.10919948,0.367666658
73.50612432,11.10387516,23.1208168,0.368216674
73.61596823,11.13859558,23.14405516,0.368766658
73.72608781,11.18459797,23.16729166,0.369316673
73.83602858,11.26256561,23.21376652,0.369866657
73.94596189,11.30101871,23.23700301,0.370416673
74.05599207,11.33832741,23.23700301,0.370966657
74.16597009,11.21761131,23.27185869,0.371516673
74.27600026,11.21712399,23.29509519,0.372066657
74.38593358,11.32624245,23.31833355,0.372616673
74.49596375,11.39565372,23.34157005,0.373166656
74.60603863,11.4448719,23.36480655,0.373716672
74.71592724,11.46982193,23.38804491,0.374266656
74.82600212,11.46765709,23.43451604,0.374816672
74.93598759,11.50208092,23.44613709,0.375366656
75.04596561,11.42783928,23.46937358,0.375916672
75.15599579,11.46753979,23.49261008,0.376466656
75.26607811,11.5504055,23.51584658,0.377016671
75.37605613,11.5006094,23.55070226,0.377566655
75.48604161,11.65568733,23.57394062,0.378116671
75.59596747,11.63954639,23.60879444,0.378666655
75.7060498,11.60973072,23.60879444,0.379216671
75.81593096,11.62895012,23.64365011,0.379766655
75.92601329,11.62228107,23.66688661,0.380316671
76.03599876,11.77344227,23.67850766,0.380866655
76.14602149,11.7702055,23.72497879,0.38141667
76.25596225,11.78437805,23.74821715,0.381966654
76.36603713,11.93022633,23.78307283,0.38251667
76.47591829,11.8996067,23.80630933,0.383066654
76.58600062,12.00273228,23.81792851,0.38361667
76.69597864,11.9426651,23.86440337,0.384166654
76.80600882,11.89520645,23.87602068,0.38471667
76.91599429,11.96658707,23.9108745,0.385266654
77.0259276,12.01698208,23.94573204,0.385816669
77.13600248,12.06027699,23.96896854,0.386366653
77.2459358,11.96725082,23.98058772,0.386916669
77.35596597,12.07939625,24.00382422,0.387466653
77.46599615,12.09906864,24.02706072,0.388016669
77.57597417,12.23540306,24.05029908,0.388566653
77.68595964,12.10214996,24.09677207,0.389116669
77.79589295,12.17513847,24.12000857,0.389666653
77.90596783,12.15460014,24.12000857,0.390216668
78.01590115,12.20523453,24.16648343,0.390766652
78.12593132,12.18319607,24.18971993,0.391316668
78.2359615,12.35781384,24.20133725,0.391866652
78.34593952,12.19861031,24.25943129,0.392416668
78.45596969,12.31359768,24.27104861,0.392966652
78.56591046,12.36874771,24.29428697,0.393516668
78.67588848,12.44972324,24.34076183,0.394066652
78.78600806,12.32855892,24.34076183,0.394616667
78.89580727,12.35912323,24.37561564,0.395166651
79.00597155,12.53526974,24.398854,0.395716667
79.11595702,12.46953487,24.43370782,0.396266651
79.22597975,12.51993942,24.48018268,0.396816667
79.33592051,12.51514721,24.4918,0.397366651
79.44595069,12.61602211,24.50341918,0.397916667
79.55592871,12.67822933,24.54989403,0.398466682
79.66591418,12.66473961,24.56151135,0.399016666
79.7759369,12.59947586,24.59636703,0.399566682
79.88592237,12.5973444,24.64284189,0.400116666
79.9960047,12.74760437,24.65446107,0.400666682
80.10602742,12.76722717,24.67769757,0.401216666
80.21596819,12.76008987,24.70093407,0.401766682
80.32604307,12.69691467,24.74740706,0.402316666
80.43597639,12.8075695,24.75902811,0.402866681
80.54600656,12.92959309,24.77064542,0.403416665
80.65593988,12.89581394,24.79388192,0.403966681
80.76605946,12.9094696,24.84035678,0.404516665
80.87594807,12.92247486,24.86359328,0.405066681
80.98602295,12.95282936,24.88682978,0.405616665
81.09596372,12.96342087,24.91006628,0.406166681
81.20594174,13.14834785,24.93330464,0.406716665
81.31597191,13.04199219,24.96816032,0.40726668
81.42595738,13.11156845,24.99139681,0.407816664
81.5359354,12.99835682,25.02625249,0.40836668
81.64587617,13.01335716,25.03786981,0.408916664
81.7559436,13.15706539,25.06110817,0.40946668
81.86592907,13.07030869,25.10758117,0.410016664
81.97590709,13.14176369,25.11920035,0.41056668
82.08593726,13.18706608,25.14243685,0.411116664
82.19587803,13.12033081,25.16567335,0.411666679
82.30594546,13.2480917,25.20052902,0.412216663
82.41588622,13.35390949,25.22376552,0.412766679
82.5259611,13.18781853,25.27024038,0.413316663
82.63593912,13.23383141,25.29347874,0.413866679
82.74587989,13.26030636,25.31671524,0.414416663
82.85594732,13.36746883,25.33995174,0.414966679
82.96593279,13.3790617,25.38642474,0.415516663
83.07601511,13.40141201,25.4096631,0.416066678
83.18594098,13.45826435,25.43289959,0.416616662
83.29597116,13.46785736,25.45613609,0.417166678
83.40605348,13.5888443,25.49099177,0.417716662
83.51593465,13.3823719,25.51422827,0.418266678
83.62606168,13.50996017,25.56070313,0.418816662
83.73595029,13.61174393,25.56070313,0.419366678
83.84602517,13.57844639,25.60717799,0.419916662
83.95596594,13.6531992,25.61879531,0.420466677
84.06603336,13.5848074,25.6420318,0.421016661
84.17597413,13.67778587,25.67688748,0.421566677
84.28595215,13.5388279,25.70012398,0.422116661
84.39598233,13.58831596,25.72336234,0.422666677
84.5059678,13.55344105,25.75821802,0.423216661
84.61599052,13.71296692,25.78145452,0.423766677
84.72597599,13.74411297,25.8163102,0.424316661
84.83595401,13.82603168,25.85116588,0.424866676
84.94598418,13.73292351,25.87440237,0.42541666
85.05592495,13.78719616,25.90925805,0.425966676
85.16603708,13.77357578,25.93249455,0.42651666
85.27593315,13.86763191,25.95573291,0.427066676
85.38600802,13.85270309,26.00220591,0.42761666
85.49598604,13.91794205,26.02544427,0.428166676
85.60597152,14.03486633,26.04868077,0.42871666
85.71604639,13.90017509,26.08353645,0.429266675
85.82593501,13.98785591,26.11839026,0.429816659
85.93605459,14.02140903,26.13001131,0.430366675
86.0459432,13.90875435,26.16486512,0.430916659
86.15592867,14.0107193,26.1997208,0.431466675
86.2659514,13.93610573,26.21133998,0.432016659
86.37589216,14.10600853,26.2229573,0.432566675
86.48596704,14.16013527,26.26943216,0.433116659
86.59581095,14.20762539,26.30428784,0.433666674
86.70602739,14.12828445,26.32752433,0.434216658
86.81586385,14.13821507,26.36237815,0.434766674
86.92599088,14.09087467,26.38561651,0.435316658
87.03587204,14.23396683,26.40885301,0.435866674
87.14599907,14.22764492,26.44371055,0.436416658
87.25598454,14.25061607,26.46694519,0.436966674
87.36596256,14.12980461,26.50180273,0.437516658
87.47594804,14.38556957,26.52503923,0.438066673
87.58597821,14.31002808,26.5598949,0.438616657
87.69590408,14.29686356,26.57151222,0.439166673
87.8059417,14.40111828,26.62960626,0.439716657
87.91591972,14.38799477,26.64122358,0.440266673
88.02590519,14.4179039,26.67607926,0.440816657
88.13589066,14.40439415,26.69931576,0.441366673
88.24586123,14.46312141,26.7341733,0.441916656
88.35589886,14.53306007,26.75740793,0.442466672
88.46587688,14.44396496,26.80388279,0.443016656
88.57590705,14.52758217,26.83873847,0.443566672
88.68589252,14.49917126,26.85035765,0.444116656
88.79591525,14.50878048,26.88521147,0.444666672
88.90594542,14.57320499,26.92006901,0.445216656
89.01587874,14.48897362,26.94330364,0.445766671
89.12595361,14.59585762,26.97816119,0.446316655
89.23589438,14.65689373,26.9897785,0.446866671
89.34591711,14.56898689,27.03625336,0.447416655
89.45590258,14.65557384,27.05948986,0.447966671
89.56588805,14.80972767,27.09434554,0.448516655
89.67591077,14.67649269,27.12920122,0.449066671
89.78589624,14.81657982,27.17567421,0.449616655
89.89587426,14.7164669,27.1872934,0.45016667
90.00590444,14.74903202,27.21053176,0.450716654
90.11588991,14.83632183,27.25700289,0.45126667
90.22591263,14.87947369,27.26862393,0.451816654
90.3358981,14.77715874,27.30347775,0.45236667
90.44592083,14.8173008,27.33833343,0.452916654
90.5559063,14.90273094,27.37318911,0.45346667
90.66593647,14.92476273,27.39642747,0.454016654
90.77591449,15.03116798,27.41966397,0.454566669
90.88594466,14.90492344,27.45451964,0.455116653
90.99593014,14.9312067,27.47775614,0.455666669
91.10596031,14.99961758,27.5009945,0.456216653
91.21594578,14.98631763,27.524231,0.456766669
91.3259685,15.00342369,27.55908668,0.457316653
91.43590182,15.0964241,27.58232318,0.457866669
91.54593945,15.13525963,27.60555968,0.458416653
91.65586531,15.08061409,27.62879804,0.458966668
91.76590294,15.12199497,27.66365185,0.459516652
91.87588096,15.16107941,27.68689021,0.460066668
91.98595583,15.14428425,27.72174403,0.460616652
92.0958966,15.12600327,27.73336135,0.461166668
92.20587462,15.29256821,27.75659971,0.461716652
92.31586009,15.2901926,27.79145539,0.462266668
92.42588282,15.23676777,27.81469375,0.462816652
92.53591299,15.25531292,27.82631107,0.463366667
92.64585376,15.24389267,27.84954756,0.463916651
92.75587648,15.32765961,27.88440324,0.464466667
92.86586195,15.40066624,27.90763974,0.465016651
92.97588468,15.31080818,27.94249542,0.465566667
93.08587015,15.34749603,27.96573192,0.466116651
93.19580346,15.40069389,28.00058946,0.466666667
93.30596775,15.30091858,28.01220678,0.467216682
93.41586381,15.3784256,28.03544514,0.467766666
93.52593869,15.30452156,28.07029895,0.468316682
93.63591671,15.459692,28.08191814,0.468866666
93.74590218,15.5773077,28.11677381,0.469416682
93.8559249,15.45153904,28.14001031,0.469966666
93.96591038,15.64263916,28.16324867,0.470516682
94.07603741,15.64902115,28.18648517,0.471066666
94.18591857,15.58447075,28.20972167,0.471616681
94.2960456,15.58286381,28.24457735,0.472166665
94.40592676,15.63270092,28.27943303,0.472716681
94.51596439,15.5855341,28.31428871,0.473266665
94.62594241,15.68283272,28.3375252,0.473816681
94.73597258,15.57469368,28.3839982,0.474366665
94.84595805,15.58650494,28.40723656,0.474916681
94.95588392,15.69236565,28.44209038,0.475466665
95.06596625,15.73701191,28.46532874,0.47601668
95.17585486,15.65138817,28.50018442,0.476566664
95.28597444,15.85096836,28.52342092,0.47711668
95.39586306,15.66443634,28.55827659,0.477666664
95.50603479,15.80654526,28.56989391,0.47821668
95.6159234,15.84978867,28.59313227,0.478766664
95.72590888,15.8139782,28.63960713,0.47931668
95.83598375,15.86362743,28.66284363,0.479866664
95.94596177,15.77799225,28.68608013,0.480416679
96.05594724,15.90444756,28.70931849,0.480966663
96.16588056,15.97064209,28.73255312,0.481516679
96.27595544,16.00334167,28.76741067,0.482066663
96.38588876,15.94810772,28.79064716,0.482616679
96.49587423,15.87715149,28.80226448,0.483166663
96.6059044,16.0983448,28.82550284,0.483716679
96.71579301,16.04501534,28.86035666,0.484266663
96.82582319,16.06861877,28.88359502,0.484816678
96.93589061,15.95200729,28.91844884,0.485366662
97.04592079,16.08179092,28.9416872,0.485916678
97.15590626,16.18100929,28.97654288,0.486466662
97.26583958,16.08428574,28.99978124,0.487016678
97.37595916,16.11691666,29.03463505,0.487566662
97.48584777,16.28892899,29.03463505,0.488116678
97.59587795,16.2410717,29.06949073,0.488666662
97.70590812,16.22789383,29.11596559,0.489216677
97.81588614,16.19072151,29.13920209,0.489766661
97.92591631,16.34797096,29.17405777,0.490316677
98.03580493,16.40890121,29.19729427,0.490866661
98.14592451,16.39111137,29.22053076,0.491416677
98.25576842,16.44984627,29.24376912,0.491966661
98.3658433,16.39681625,29.26700562,0.492516677
98.47582877,16.4543972,29.3018613,0.493066661
98.58580679,16.42957497,29.3250978,0.493616676
98.69593382,16.42729187,29.35995348,0.49416666
98.80577773,16.58909607,29.38318998,0.494716676
98.91588986,16.5112896,29.40642647,0.49526666
99.02587533,16.47969627,29.45290133,0.495816676
99.13591295,16.60382652,29.46451865,0.49636666
99.24583882,16.41625977,29.49937433,0.496916676
99.35587645,16.68591499,29.52261083,0.49746666
99.46589917,16.5379715,29.54584919,0.498016675
99.57588464,16.57450485,29.55746837,0.498566659
99.68581051,16.59675598,29.59232405,0.499116675
99.79584813,16.73395538,29.63879704,0.499666659
99.9058336,16.62671852,29.66203541,0.500216675
100.0158563,16.63684082,29.6852719,0.500766659
100.1258418,16.70554161,29.7085084,0.501316675
100.2359167,16.71011543,29.74336408,0.501866659
100.3458053,16.78372955,29.76660244,0.502416674
100.4558802,16.77988243,29.80145626,0.502966658
100.5658582,16.80480957,29.82469276,0.503516674
100.6758884,16.79494476,29.84793112,0.504066658
100.7858738,16.84504318,29.88278493,0.504616674
100.8958966,16.86499977,29.91764061,0.505166658
101.0059267,16.801754,29.92925979,0.505716674
101.1159569,17.04062843,29.96411547,0.506266658
101.2259349,16.87442398,29.99896929,0.506816673
101.3359651,17.11262703,30.03382683,0.507366657
101.4459506,16.92621422,30.05706333,0.507916673
101.5559286,16.95035934,30.091919,0.508466657
101.6659588,16.92585754,30.12677468,0.509016673
101.7759368,17.02332497,30.16163036,0.509566657
101.8859223,17.12135506,30.19648604,0.510116673
101.9959077,17.08127213,30.21972254,0.510666656
102.1059304,17.19368935,30.2429609,0.511216672
102.2159159,17.06132317,30.27781472,0.511766656
102.3258939,17.04034996,30.30105121,0.512316672
102.4359316,17.11334991,30.32428958,0.512866656
102.5458574,17.0828495,30.34752607,0.513416672
102.6559398,17.13766098,30.38238175,0.513966656
102.7658731,17.08758545,30.40561825,0.514516671
102.8759032,17.20233727,30.42885661,0.515066655
102.9858887,17.29573441,30.45209311,0.515616671
103.0958742,17.22394371,30.48694879,0.516166655
103.2058969,17.27781105,30.51018529,0.516716671
103.3158377,17.26207161,30.54504097,0.517266655
103.4259051,17.41713715,30.56827746,0.517816671
103.5358459,17.32980156,30.57989478,0.518366655
103.645876,17.29399872,30.61475232,0.51891667
103.7558094,17.41446114,30.64960614,0.519466654
103.8659289,17.40717697,30.66122718,0.52001667
103.9759144,17.58166695,30.696081,0.520566654
104.0858477,17.3866291,30.7193175,0.52111667
104.1958779,17.48353386,30.75417317,0.521666654
104.3059453,17.55807114,30.76579235,0.52221667
104.4158414,17.50053596,30.80064803,0.522766654
104.5259163,17.60814667,30.83550185,0.523316669
104.6358049,17.62319374,30.85874021,0.523866653
104.7459692,17.55865669,30.88197671,0.524416669
104.8558131,17.59038734,30.91683239,0.524966653
104.965888,17.65838242,30.94006889,0.525516669
105.0758734,17.62578773,30.96330725,0.526066653
105.1858515,17.75089836,30.98654374,0.526616669
105.2958816,17.66814041,31.00978024,0.527166653
105.4059044,17.66961479,31.0330186,0.527716668
105.5158898,17.7679863,31.0562551,0.528266652
105.6258753,17.85422325,31.09111078,0.528816668
105.7359502,17.79093552,31.11434728,0.529366652
105.8458835,17.82656288,31.13758378,0.529916668
105.9558615,17.88987732,31.17243946,0.530466652
106.0659438,17.84330559,31.19567595,0.531016668
106.1758772,17.92762375,31.23053163,0.531566652
106.2858552,17.86265373,31.25376999,0.532116667
106.3957959,17.97579765,31.26538917,0.532666651
106.5058634,17.97045326,31.28862381,0.533216667
106.6158488,18.04206085,31.31186217,0.533766683
106.7257822,17.97331238,31.34671599,0.534316635
106.8358123,17.98075676,31.36995435,0.534866651
106.94585,17.99261856,31.39318898,0.535416667
107.055828,17.93004417,31.42804652,0.535966682
107.165806,18.03225327,31.4396657,0.536516698
107.2758436,18.14429092,31.46290034,0.53706665
107.3858216,18.02874565,31.49775788,0.537616666
107.4958518,18.10347748,31.52099252,0.538166682
107.6058298,18.16332817,31.55585006,0.538716698
107.71586,18.17248344,31.57908469,0.53926665
107.8258455,18.14744949,31.60232306,0.539816666
107.9357788,18.1666317,31.6371806,0.540366681
108.045809,18.22869301,31.67203441,0.540916697
108.155787,18.20859146,31.69527277,0.541466649
108.2657725,18.36863708,31.73012659,0.542016665
108.3758026,18.18431664,31.74174577,0.542566681
108.485736,18.30124474,31.77660331,0.543116697
108.5958555,18.26418877,31.79983795,0.543666649
108.7056994,18.30985069,31.82307631,0.544216665
108.8158637,18.2713871,31.84631467,0.54476668
108.9258045,18.35705185,31.8695493,0.545316696
109.0358272,18.59124756,31.89278767,0.545866648
109.1458574,18.3855629,31.92764148,0.546416664
109.2558429,18.46568489,31.95087984,0.54696668
109.3658656,18.53555679,31.97411448,0.547516696
109.4757617,18.6570797,32.00897202,0.548066648
109.5858812,18.57309151,32.04382583,0.548616664
109.6958145,18.65567017,32.05544502,0.549166679
109.8058894,18.7030735,32.07868338,0.549716695
109.915778,18.55039406,32.10192174,0.550266647
110.0258082,18.67447281,32.13677555,0.550816663
110.1357862,18.70240021,32.14839473,0.551366679
110.245727,18.77418518,32.19486773,0.551916695
110.3556603,18.78410339,32.20648691,0.552466647
110.4657352,18.7768383,32.22972527,0.553016663
110.575676,18.69497108,32.26457909,0.553566678
110.6857434,18.66704369,32.28781372,0.554116694
110.7957289,18.67787933,32.32267126,0.554666646
110.9058112,18.7332077,32.33429044,0.555216662
111.0156924,18.76718521,32.36914426,0.555766678
111.1258194,18.91741371,32.39238262,0.556316694
111.2357453,18.81933784,32.42724016,0.556866646
111.3458276,18.88603592,32.46209398,0.557416662
111.4558131,18.81841469,32.46209398,0.557966677
111.5658358,18.93626022,32.48532861,0.558516693
111.6758659,18.88852882,32.52018616,0.559066645
111.7858067,18.88789749,32.54342452,0.559616661
111.8958741,19.01395416,32.56665915,0.560166677
112.0058149,19.07914352,32.58989751,0.560716693
112.1158898,19.18832016,32.61313215,0.561266645
112.2258678,19.04448509,32.63637051,0.561816661
112.3358533,19.12251854,32.65960515,0.562366676
112.445876,19.03704643,32.67122805,0.562916692
112.5558168,19.1855011,32.69446269,0.563466644
112.6658916,19.13535309,32.74093568,0.56401666
112.775825,19.23582649,32.76417404,0.564566676
112.8858104,19.14681625,32.79903159,0.565116692
112.9957885,19.23962021,32.81065077,0.565666644
113.1058186,19.13956261,32.84550458,0.56621666
113.2158041,19.2488842,32.86873922,0.566766675
113.3257821,19.22035789,32.90359676,0.567316691
113.4358123,19.21039391,32.92683512,0.567866643
113.545835,19.18362808,32.96168894,0.568416659
113.6557758,19.28874016,32.98492357,0.568966675
113.765806,19.36516762,33.01978484,0.569516691
113.875784,19.33129692,33.04301947,0.570066643
113.9857695,19.34037971,33.06625411,0.570616659
114.0957922,19.41118431,33.08949247,0.571166674
114.2058223,19.36449242,33.11272711,0.57171669
114.31586,19.47950554,33.13596547,0.572266642
114.4258827,19.33008957,33.17082301,0.572816658
114.5358682,19.59103966,33.19405764,0.573366674
114.645943,19.5446682,33.22891518,0.57391669
114.7558317,19.67401886,33.25214982,0.574466642
114.8659065,19.58225822,33.27538818,0.575016658
114.9759367,19.66532135,33.29862654,0.575566673
115.0859147,19.73739815,33.33348036,0.576116689
115.1958555,19.60863113,33.35671499,0.576666641
115.3058782,19.68288612,33.39157626,0.577216657
115.4158637,19.72485924,33.4148109,0.577766673
115.5258417,19.78267288,33.43804553,0.578316689
115.6358272,19.57794762,33.46128389,0.578866641
115.7459468,19.76961327,33.48451853,0.579416656
115.8558801,19.88518906,33.51937979,0.579966672
115.9658208,19.79180908,33.54261443,0.580516688
116.0758957,19.84743881,33.57746825,0.58106664
116.185829,19.86116982,33.60070661,0.581616656
116.2958592,19.8160305,33.63556415,0.582166672
116.4057925,19.8862114,33.65879878,0.582716688
116.5158674,19.91257668,33.68203714,0.58326664
116.6258529,19.97902298,33.70527178,0.583816655
116.7357862,20.06456947,33.74012932,0.584366671
116.8458611,19.99811935,33.76336768,0.584916687
116.9557497,19.92751503,33.78660232,0.585466639
117.0658246,20.13873291,33.82145613,0.586016655
117.1757579,20.04236794,33.8446945,0.586566671
117.2858328,20.09885788,33.86793286,0.587116687
117.3958182,20.11907578,33.90278667,0.587666639
117.5057516,20.14001465,33.91440585,0.588216654
117.6158264,20.23297882,33.93764049,0.58876667
117.7258641,20.04859161,33.98411721,0.589316686
117.8357452,20.19394684,33.99573639,0.589866638
117.9458201,20.1931057,34.01897475,0.590416654
118.0557534,20.27462196,34.05382857,0.59096667
118.1658357,20.25872803,34.0770632,0.591516685
118.2757691,20.33402443,34.10030529,0.592066638
118.3857471,20.27045441,34.12353992,0.592616653
118.4958294,20.28454971,34.15839374,0.593166669
118.6057106,20.41226387,34.1816321,0.593716685
118.7158376,20.30169868,34.21648964,0.594266637
118.8257784,20.42412376,34.2281051,0.594816653
118.9358905,20.43622589,34.26296264,0.595366669
119.0458313,20.42014122,34.29781646,0.595916684
119.1558167,20.56785774,34.32105109,0.596466637
119.2658842,20.4292717,34.34429318,0.597016652
119.3758249,20.60448265,34.36752781,0.597566668
119.4858029,20.47763062,34.40238163,0.598116684
119.5958331,20.55491066,34.42561999,0.598666636
119.7057664,20.56131935,34.44885463,0.599216652
119.8157966,20.52509117,34.47209671,0.599766668
119.9257374,20.51758194,34.49533135,0.600316683
120.0358048,20.6030426,34.51856598,0.600866636
120.1457009,20.81510162,34.55342352,0.601416651
120.2557757,20.63243484,34.58828107,0.601966667
120.3657091,20.68703079,34.6115157,0.602516683
120.4757392,20.75160599,34.63475406,0.603066635
120.5857173,20.83992577,34.6579887,0.603616651
120.6957027,20.6124115,34.69284624,0.604166667
120.8057255,20.71534729,34.70446542,0.604716682
120.9157109,20.86973381,34.73931924,0.605266698
121.0256964,20.82198906,34.77417305,0.60581665
121.1357638,20.84532928,34.78579223,0.606366666
121.2457493,20.98740196,34.80902687,0.606916682
121.3557795,20.97953606,34.84388813,0.607466698
121.4657575,20.9646759,34.86712277,0.60801665
121.5757877,20.9470253,34.89036113,0.608566666
121.6857657,21.03924561,34.91359577,0.609116681
121.7957512,20.93523216,34.93683413,0.609666697
121.9058782,21.0568161,34.96007249,0.610216649
122.0157593,21.0605545,34.97169167,0.610766665
122.1258417,21.19614983,35.00654548,0.611316681
122.2358271,21.05521393,35.02978012,0.611866697
122.3458946,21.11126709,35.0413993,0.612416649
122.4558353,21.16202927,35.07625684,0.612966665
122.5658134,21.16110992,35.0994952,0.61351668
122.6758882,21.11042786,35.12272984,0.614066696
122.785829,21.18865776,35.13434902,0.614616648
122.8958517,21.11809921,35.15758365,0.615166664
123.0057925,21.2986393,35.1924412,0.61571668
123.1158674,21.18896294,35.21567956,0.616266696
123.2258007,21.36663246,35.22729501,0.616816648
123.3357862,21.26983833,35.26215255,0.617366664
123.4458536,21.3393383,35.28538719,0.617916679
123.555705,21.30184174,35.30862555,0.618466695
123.6658692,21.38898087,35.33186391,0.619016647
123.7757131,21.3939991,35.35509855,0.619566663
123.885788,21.30896378,35.36671773,0.620116679
123.9957213,21.5490551,35.38995609,0.620666695
124.1057515,21.38272285,35.42481363,0.621216647
124.2157817,21.31107521,35.44804826,0.621766663
124.3256703,21.55372047,35.45966744,0.622316678
124.4358346,21.44226837,35.48290208,0.622866694
124.5456785,21.49530602,35.5177559,0.623416646
124.6557534,21.5534687,35.54099798,0.623966662
124.7656867,21.58176613,35.55261716,0.624516678
124.8758063,21.50136948,35.58747098,0.625066694
124.985747,21.53007317,35.62232479,0.625616646
125.0958145,21.61744308,35.63394397,0.626166662
125.2057105,21.50044823,35.65718234,0.626716677
125.3158748,21.69447517,35.69203615,0.627266693
125.4257262,21.59089851,35.71527451,0.627816645
125.5358905,21.58175278,35.75012833,0.628366661
125.6458312,21.75225449,35.77336669,0.628916677
125.7558912,21.68856621,35.79660505,0.629466693
125.8657873,21.67122269,35.81983969,0.630016645
125.9758621,21.84832382,35.8546935,0.630566661
126.0858029,21.76687431,35.87793186,0.631116676
126.1958331,21.89686394,35.88955104,0.631666692
126.305759,21.84955406,35.92440858,0.632216644
126.4158338,21.76024246,35.94764322,0.63276666
126.5257746,21.93655968,35.97088158,0.633316676
126.6357601,21.95892906,36.00573912,0.633866692
126.7457902,21.87855721,36.02897376,0.634416644
126.8557608,22.02941322,36.06382757,0.63496666
126.9657463,21.92921066,36.08706594,0.635516675
127.0758212,21.91134071,36.12191975,0.636066691
127.1857619,22.1415081,36.14515811,0.636616643
127.2958368,22.04577065,36.16839647,0.637166659
127.405718,21.99967194,36.20325029,0.637716675
127.5158077,22.21166992,36.21486947,0.638266691
127.6257336,22.21760941,36.2381041,0.638816643
127.7357638,22.15854836,36.26134619,0.639366659
127.8457493,22.0899868,36.29620001,0.639916674
127.9557794,22.23806,36.31943464,0.64046669
128.06575,22.21097565,36.342673,0.641016642
